transaction_id,expected_policies,expected_decision,fraud_group_id,is_closing
T-2570,,APPROVE,,false
T-6926,,APPROVE,,false
T-1276,,APPROVE,,false
T-4790,,APPROVE,,false
T-3820,FP-09,BLOCK,,false
T-6137,,APPROVE,,false
T-2646,,APPROVE,,false
T-6504,,APPROVE,,false
T-4824,,APPROVE,,false
T-4723,,APPROVE,,false
T-1111,,APPROVE,,false
T-7162,,APPROVE,,false
T-1610,FP-06,CHALLENGE,,false
T-3641,,APPROVE,,false
T-5860,,APPROVE,,false
T-5915,,APPROVE,,false
T-5177,FP-08,ESCALATE_TO_HUMAN,,false
T-1289,FP-06,CHALLENGE,,false
T-3389,,APPROVE,,false
T-6119,,APPROVE,,false
T-4130,,APPROVE,,false
T-7151,,APPROVE,,false
T-5199,FP-09,BLOCK,,false
T-4489,,APPROVE,,false
T-6578,,APPROVE,,false
T-7584,,APPROVE,,false
T-3210,,APPROVE,,false
T-3715,,APPROVE,,false
T-6978,,APPROVE,,false
T-6919,,APPROVE,,false
T-2145,,APPROVE,,false
T-7446,,APPROVE,,false
T-3373,,APPROVE,,false
T-3523,,APPROVE,,false
T-2779,,APPROVE,,false
T-2780,,APPROVE,,false
T-4219,,APPROVE,,false
T-5802,,APPROVE,,false
T-2997,,APPROVE,,false
T-4953,,APPROVE,,false
T-6389,,APPROVE,,false
T-4669,,APPROVE,,false
T-6390,,APPROVE,,false
T-2342,,APPROVE,,false
T-2105,,APPROVE,,false
T-6371,,APPROVE,,false
T-2909,,APPROVE,,false
T-3191,,APPROVE,,false
T-2079,,APPROVE,,false
T-1897,,APPROVE,,false
T-7982,,APPROVE,,false
T-6682,,APPROVE,,false
T-4871,,APPROVE,,false
T-1396,,APPROVE,,false
T-2683,,APPROVE,,false
T-4751,,APPROVE,,false
T-2344,,APPROVE,G-0159,false
T-2345,,APPROVE,G-0159,false
T-6814,,APPROVE,,false
T-2346,FP-04,BLOCK,G-0159,true
T-6735,,APPROVE,,false
T-7322,,APPROVE,,false
T-7279,,APPROVE,,false
T-5230,,APPROVE,,false
T-3613,,APPROVE,,false
T-3783,,APPROVE,,false
T-2447,,APPROVE,,false
T-2284,,APPROVE,,false
T-7426,,APPROVE,,false
T-4114,,APPROVE,,false
T-7574,,APPROVE,,false
T-7642,,APPROVE,,false
T-5018,,APPROVE,,false
T-6304,,APPROVE,,false
T-3875,,APPROVE,,false
T-2632,,APPROVE,,false
T-1354,,APPROVE,,false
T-3898,,APPROVE,,false
T-3876,,APPROVE,,false
T-4983,,APPROVE,,false
T-3594,,APPROVE,,false
T-5688,,APPROVE,,false
T-6537,FP-08,ESCALATE_TO_HUMAN,,false
T-7149,,APPROVE,,false
T-6003,,APPROVE,,false
T-7559,,APPROVE,,false
T-4830,,APPROVE,,false
T-1967,,APPROVE,,false
T-3372,,APPROVE,,false
T-3192,,APPROVE,,false
T-2628,FP-09,BLOCK,,false
T-1318,,APPROVE,,false
T-6261,FP-06,CHALLENGE,,false
T-4955,,APPROVE,,false
T-7696,,APPROVE,,false
T-4668,FP-01,CHALLENGE,,false
T-7788,,APPROVE,,false
T-3554,,APPROVE,,false
T-5534,,APPROVE,,false
T-3881,,APPROVE,,false
T-7040,,APPROVE,,false
T-4920,,APPROVE,,false
T-3162,,APPROVE,,false
T-1136,,APPROVE,,false
T-4315,FP-01,CHALLENGE,,false
T-7088,,APPROVE,,false
T-6075,,APPROVE,,false
T-7593,FP-01,CHALLENGE,,false
T-1575,,APPROVE,,false
T-2045,FP-09,BLOCK,,false
T-4341,,APPROVE,,false
T-1137,,APPROVE,,false
T-3180,,APPROVE,,false
T-5781,,APPROVE,,false
T-1338,,APPROVE,,false
T-7522,,APPROVE,,false
T-5371,,APPROVE,,false
T-6734,,APPROVE,,false
T-5285,FP-07,ESCALATE_TO_HUMAN,,false
T-1544,,APPROVE,,false
T-5573,,APPROVE,,false
T-3455,,APPROVE,,false
T-2088,FP-01,CHALLENGE,,false
T-5624,,APPROVE,,false
T-2986,,APPROVE,,false
T-4058,,APPROVE,,false
T-5679,,APPROVE,,false
T-1138,,APPROVE,,false
T-7890,,APPROVE,,false
T-2647,,APPROVE,,false
T-1693,,APPROVE,,false
T-7507,,APPROVE,,false
T-2118,,APPROVE,,false
T-4073,,APPROVE,,false
T-1637,,APPROVE,G-0160,false
T-2567,,APPROVE,,false
T-3786,,APPROVE,,false
T-1663,,APPROVE,,false
T-7695,,APPROVE,,false
T-1379,,APPROVE,,false
T-7766,,APPROVE,,false
T-7729,,APPROVE,,false
T-3466,,APPROVE,,false
T-7101,,APPROVE,,false
T-7379,,APPROVE,,false
T-4555,,APPROVE,,false
T-5114,,APPROVE,,false
T-6798,,APPROVE,,false
T-4066,,APPROVE,,false
T-3654,,APPROVE,,false
T-3732,,APPROVE,,false
T-1638,FP-05,ESCALATE_TO_HUMAN,G-0160,true
T-1589,,APPROVE,G-0161,false
T-6530,,APPROVE,,false
T-2528,,APPROVE,,false
T-3531,,APPROVE,,false
T-4738,,APPROVE,,false
T-3459,,APPROVE,,false
T-3908,,APPROVE,G-0164,false
T-7206,,APPROVE,,false
T-3315,,APPROVE,,false
T-2967,,APPROVE,,false
T-7295,,APPROVE,,false
T-6244,,APPROVE,,false
T-5288,,APPROVE,,false
T-1805,,APPROVE,,false
T-2400,,APPROVE,,false
T-1732,,APPROVE,,false
T-3937,,APPROVE,,false
T-3008,,APPROVE,,false
T-4287,,APPROVE,,false
T-1368,,APPROVE,,false
T-6518,,APPROVE,,false
T-7771,,APPROVE,,false
T-7023,,APPROVE,,false
T-7772,,APPROVE,,false
T-7773,,APPROVE,,false
T-1901,,APPROVE,,false
T-3290,,APPROVE,,false
T-1951,,APPROVE,,false
T-1157,,APPROVE,,false
T-6576,,APPROVE,,false
T-6478,,APPROVE,,false
T-3350,,APPROVE,,false
T-5886,,APPROVE,,false
T-6479,,APPROVE,,false
T-3262,FP-05,ESCALATE_TO_HUMAN,G-0161,true
T-6480,,APPROVE,,false
T-4976,,APPROVE,,false
T-5633,,APPROVE,,false
T-7570,,APPROVE,,false
T-6869,,APPROVE,,false
T-7690,,APPROVE,,false
T-6960,,APPROVE,,false
T-7567,,APPROVE,,false
T-3909,,APPROVE,G-0164,false
T-7219,,APPROVE,,false
T-4553,,APPROVE,,false
T-3190,,APPROVE,,false
T-5869,,APPROVE,,false
T-6077,,APPROVE,,false
T-6717,,APPROVE,,false
T-1490,,APPROVE,,false
T-5809,,APPROVE,,false
T-7629,,APPROVE,G-0162,false
T-7630,,APPROVE,G-0162,false
T-6386,,APPROVE,,false
T-7631,,APPROVE,G-0162,false
T-7632,FP-03,BLOCK,G-0162,true
T-7146,,APPROVE,,false
T-6691,,APPROVE,G-0163,false
T-7968,,APPROVE,,false
T-6692,,APPROVE,G-0163,false
T-3234,,APPROVE,,false
T-6693,FP-04,BLOCK,G-0163,true
T-1170,,APPROVE,,false
T-4961,,APPROVE,,false
T-4200,,APPROVE,,false
T-7647,,APPROVE,,false
T-1966,,APPROVE,,false
T-6688,,APPROVE,,false
T-1547,,APPROVE,,false
T-6777,,APPROVE,,false
T-7007,,APPROVE,,false
T-2712,,APPROVE,,false
T-2550,,APPROVE,,false
T-4841,,APPROVE,,false
T-4965,,APPROVE,,false
T-4966,,APPROVE,,false
T-7386,,APPROVE,,false
T-5922,,APPROVE,,false
T-5626,,APPROVE,,false
T-4431,,APPROVE,,false
T-2474,,APPROVE,,false
T-5962,,APPROVE,,false
T-7915,,APPROVE,,false
T-7504,,APPROVE,,false
T-3910,FP-11,BLOCK,G-0164,true
T-5740,,APPROVE,,false
T-7553,,APPROVE,,false
T-2196,,APPROVE,,false
T-1385,,APPROVE,,false
T-7624,,APPROVE,,false
T-5627,,APPROVE,,false
T-1310,,APPROVE,,false
T-3659,,APPROVE,,false
T-2168,,APPROVE,,false
T-6475,,APPROVE,,false
T-1339,,APPROVE,,false
T-2223,,APPROVE,,false
T-5148,,APPROVE,,false
T-1243,,APPROVE,,false
T-6265,FP-01,CHALLENGE,,false
T-3539,,APPROVE,,false
T-6341,FP-06,CHALLENGE,,false
T-3685,,APPROVE,,false
T-3686,,APPROVE,,false
T-3080,,APPROVE,,false
T-6043,,APPROVE,,false
T-6886,,APPROVE,,false
T-6111,,APPROVE,,false
T-7306,,APPROVE,,false
T-1895,,APPROVE,,false
T-6623,FP-02,ESCALATE_TO_HUMAN,,false
T-5678,,APPROVE,,false
T-5488,FP-08,ESCALATE_TO_HUMAN,,false
T-4989,,APPROVE,,false
T-7099,,APPROVE,,false
T-3864,,APPROVE,,false
T-3735,,APPROVE,,false
T-6106,,APPROVE,,false
T-1559,,APPROVE,,false
T-1359,,APPROVE,,false
T-3379,,APPROVE,,false
T-3512,FP-07,ESCALATE_TO_HUMAN,,false
T-3640,,APPROVE,,false
T-7376,,APPROVE,,false
T-2708,,APPROVE,,false
T-1361,FP-08,ESCALATE_TO_HUMAN,,false
T-3327,,APPROVE,,false
T-4829,,APPROVE,,false
T-5109,,APPROVE,,false
T-1593,,APPROVE,,false
T-5026,,APPROVE,,false
T-3564,,APPROVE,,false
T-4220,,APPROVE,,false
T-2790,,APPROVE,,false
T-6941,,APPROVE,,false
T-2722,,APPROVE,,false
T-3214,,APPROVE,,false
T-7399,,APPROVE,,false
T-1493,,APPROVE,,false
T-7371,,APPROVE,,false
T-1945,,APPROVE,,false
T-5631,,APPROVE,,false
T-3174,,APPROVE,,false
T-1819,,APPROVE,,false
T-6885,,APPROVE,,false
T-1182,,APPROVE,,false
T-6528,,APPROVE,,false
T-7518,,APPROVE,,false
T-3670,,APPROVE,,false
T-7102,,APPROVE,,false
T-5527,,APPROVE,,false
T-1564,,APPROVE,G-0165,false
T-3555,,APPROVE,,false
T-6627,,APPROVE,,false
T-1686,,APPROVE,,false
T-2652,,APPROVE,,false
T-4666,,APPROVE,,false
T-6702,,APPROVE,,false
T-4358,,APPROVE,,false
T-7893,,APPROVE,,false
T-2198,FP-05,ESCALATE_TO_HUMAN,G-0165,true
T-4673,,APPROVE,,false
T-3238,,APPROVE,,false
T-1603,,APPROVE,,false
T-7633,,APPROVE,,false
T-6611,,APPROVE,,false
T-2547,,APPROVE,,false
T-7931,,APPROVE,,false
T-2501,,APPROVE,,false
T-7806,,APPROVE,,false
T-3513,,APPROVE,,false
T-1092,,APPROVE,,false
T-4838,,APPROVE,,false
T-4119,,APPROVE,,false
T-5475,,APPROVE,,false
T-7618,,APPROVE,,false
T-7550,,APPROVE,,false
T-4532,,APPROVE,,false
T-2913,,APPROVE,,false
T-6654,,APPROVE,,false
T-2756,,APPROVE,,false
T-1250,,APPROVE,G-0166,false
T-6337,FP-01,CHALLENGE,,false
T-4359,FP-01,CHALLENGE,,false
T-4485,FP-01,CHALLENGE,,false
T-1312,,APPROVE,,false
T-6021,FP-08,ESCALATE_TO_HUMAN,,false
T-1251,,APPROVE,G-0166,false
T-6424,,APPROVE,,false
T-5830,,APPROVE,,false
T-2033,,APPROVE,,false
T-5393,,APPROVE,,false
T-5753,,APPROVE,,false
T-4800,,APPROVE,,false
T-4737,,APPROVE,,false
T-1652,,APPROVE,,false
T-3462,FP-08,ESCALATE_TO_HUMAN,,false
T-1252,FP-11,BLOCK,G-0166,true
T-5171,,APPROVE,,false
T-5172,,APPROVE,,false
T-5173,,APPROVE,,false
T-7251,,APPROVE,,false
T-4123,,APPROVE,,false
T-3823,,APPROVE,,false
T-1934,,APPROVE,,false
T-1335,,APPROVE,,false
T-2323,FP-08,ESCALATE_TO_HUMAN,,false
T-1076,,APPROVE,,false
T-4768,,APPROVE,,false
T-2227,,APPROVE,,false
T-2060,,APPROVE,,false
T-2219,,APPROVE,,false
T-6025,,APPROVE,,false
T-4131,,APPROVE,,false
T-7194,FP-02,ESCALATE_TO_HUMAN,,false
T-7016,,APPROVE,,false
T-6991,,APPROVE,,false
T-1622,,APPROVE,,false
T-4942,,APPROVE,,false
T-4948,,APPROVE,,false
T-2762,FP-07,ESCALATE_TO_HUMAN,,false
T-5616,,APPROVE,,false
T-5703,,APPROVE,,false
T-1197,,APPROVE,,false
T-4166,,APPROVE,,false
T-6555,,APPROVE,,false
T-1296,,APPROVE,,false
T-7790,,APPROVE,,false
T-5479,,APPROVE,,false
T-4187,,APPROVE,,false
T-3033,,APPROVE,,false
T-1360,,APPROVE,,false
T-3154,,APPROVE,,false
T-7929,,APPROVE,,false
T-6402,,APPROVE,,false
T-3378,,APPROVE,,false
T-5952,,APPROVE,,false
T-2931,,APPROVE,,false
T-6235,,APPROVE,G-0167,false
T-4877,,APPROVE,,false
T-3264,,APPROVE,G-0168,false
T-5363,,APPROVE,,false
T-3895,,APPROVE,,false
T-1383,FP-07,ESCALATE_TO_HUMAN,,false
T-1707,,APPROVE,,false
T-3360,,APPROVE,,false
T-7105,,APPROVE,,false
T-7571,,APPROVE,,false
T-2539,,APPROVE,,false
T-3084,,APPROVE,G-0171,false
T-1344,,APPROVE,,false
T-3411,,APPROVE,,false
T-7035,,APPROVE,,false
T-5303,,APPROVE,,false
T-7064,,APPROVE,,false
T-7216,,APPROVE,,false
T-4708,,APPROVE,,false
T-5704,,APPROVE,,false
T-6481,,APPROVE,,false
T-2172,,APPROVE,,false
T-6236,FP-05,ESCALATE_TO_HUMAN,G-0167,true
T-4005,,APPROVE,,false
T-1807,,APPROVE,,false
T-3265,FP-05,ESCALATE_TO_HUMAN,G-0168,true
T-6635,,APPROVE,,false
T-7068,,APPROVE,,false
T-5791,,APPROVE,,false
T-1747,,APPROVE,,false
T-4719,,APPROVE,G-0169,false
T-4720,,APPROVE,G-0169,false
T-4721,,APPROVE,G-0169,false
T-4722,FP-03,BLOCK,G-0169,true
T-2408,,APPROVE,,false
T-1013,,APPROVE,G-0170,false
T-1014,,APPROVE,G-0170,false
T-1890,,APPROVE,,false
T-1015,,APPROVE,G-0170,false
T-1016,FP-03,BLOCK,G-0170,true
T-2919,,APPROVE,,false
T-6496,,APPROVE,,false
T-4321,,APPROVE,,false
T-2715,,APPROVE,,false
T-4322,,APPROVE,,false
T-4323,,APPROVE,,false
T-3085,FP-05,ESCALATE_TO_HUMAN,G-0171,true
T-4404,,APPROVE,,false
T-5482,,APPROVE,,false
T-6447,,APPROVE,,false
T-1879,,APPROVE,,false
T-7317,,APPROVE,,false
T-6222,,APPROVE,,false
T-4089,,APPROVE,,false
T-4090,,APPROVE,,false
T-2943,,APPROVE,,false
T-4091,,APPROVE,,false
T-5864,,APPROVE,,false
T-1954,FP-02,ESCALATE_TO_HUMAN,G-0173,false
T-5978,,APPROVE,,false
T-7762,,APPROVE,,false
T-7926,,APPROVE,,false
T-6287,,APPROVE,,false
T-3914,,APPROVE,,false
T-6902,,APPROVE,,false
T-5204,,APPROVE,,false
T-4709,,APPROVE,,false
T-1512,,APPROVE,,false
T-5705,,APPROVE,,false
T-4542,,APPROVE,,false
T-1028,,APPROVE,,false
T-5988,,APPROVE,,false
T-5293,,APPROVE,,false
T-6837,,APPROVE,G-0172,false
T-6838,,APPROVE,G-0172,false
T-6839,,APPROVE,G-0172,false
T-6840,FP-03,BLOCK,G-0172,true
T-7930,,APPROVE,,false
T-6750,,APPROVE,,false
T-2142,,APPROVE,,false
T-4647,,APPROVE,,false
T-5215,,APPROVE,,false
T-1430,,APPROVE,,false
T-2251,,APPROVE,,false
T-4604,,APPROVE,,false
T-2634,,APPROVE,,false
T-3648,,APPROVE,,false
T-4850,,APPROVE,,false
T-3118,,APPROVE,,false
T-4168,,APPROVE,,false
T-1955,FP-02;FP-05,ESCALATE_TO_HUMAN,G-0173,true
T-6660,,APPROVE,,false
T-3577,,APPROVE,,false
T-7595,,APPROVE,,false
T-1646,,APPROVE,,false
T-5606,,APPROVE,,false
T-1030,,APPROVE,,false
T-7778,,APPROVE,,false
T-5134,,APPROVE,,false
T-2650,,APPROVE,,false
T-1884,,APPROVE,,false
T-6323,,APPROVE,,false
T-4345,,APPROVE,,false
T-3824,,APPROVE,,false
T-3965,,APPROVE,,false
T-3307,,APPROVE,,false
T-6600,,APPROVE,,false
T-7703,,APPROVE,,false
T-4710,,APPROVE,,false
T-1002,,APPROVE,,false
T-4080,,APPROVE,,false
T-5330,,APPROVE,,false
T-3251,,APPROVE,,false
T-2165,,APPROVE,,false
T-6895,,APPROVE,,false
T-6185,,APPROVE,,false
T-4839,,APPROVE,,false
T-1358,,APPROVE,,false
T-6180,,APPROVE,,false
T-2446,,APPROVE,,false
T-4837,,APPROVE,,false
T-6772,,APPROVE,,false
T-7548,,APPROVE,,false
T-6711,,APPROVE,,false
T-6962,,APPROVE,,false
T-5803,,APPROVE,,false
T-6811,,APPROVE,,false
T-2096,,APPROVE,,false
T-5730,,APPROVE,,false
T-6659,,APPROVE,,false
T-2974,,APPROVE,,false
T-2239,,APPROVE,,false
T-5105,,APPROVE,,false
T-4098,,APPROVE,,false
T-5517,,APPROVE,,false
T-3429,,APPROVE,,false
T-4595,,APPROVE,,false
T-3453,,APPROVE,,false
T-4764,,APPROVE,,false
T-2573,,APPROVE,,false
T-6465,,APPROVE,,false
T-2771,,APPROVE,,false
T-5691,,APPROVE,,false
T-7221,,APPROVE,,false
T-1133,,APPROVE,,false
T-6409,,APPROVE,,false
T-3057,,APPROVE,,false
T-7465,,APPROVE,,false
T-3572,,APPROVE,,false
T-7394,,APPROVE,,false
T-6638,,APPROVE,,false
T-4833,,APPROVE,,false
T-3778,,APPROVE,,false
T-7012,,APPROVE,,false
T-2146,,APPROVE,,false
T-5394,,APPROVE,,false
T-1281,FP-09,BLOCK,,false
T-4419,,APPROVE,,false
T-6253,,APPROVE,,false
T-3528,,APPROVE,,false
T-7037,,APPROVE,,false
T-3460,,APPROVE,,false
T-2537,,APPROVE,,false
T-1554,,APPROVE,,false
T-3228,,APPROVE,,false
T-7109,,APPROVE,,false
T-1329,,APPROVE,,false
T-2990,,APPROVE,,false
T-2159,,APPROVE,,false
T-5008,,APPROVE,,false
T-6987,,APPROVE,,false
T-3409,FP-01,CHALLENGE,,false
T-6938,,APPROVE,,false
T-6242,,APPROVE,,false
T-1659,,APPROVE,,false
T-4339,,APPROVE,,false
T-4275,,APPROVE,,false
T-7919,,APPROVE,,false
T-2052,,APPROVE,,false
T-3662,,APPROVE,,false
T-2961,,APPROVE,G-0174,false
T-2962,,APPROVE,G-0174,false
T-2963,,APPROVE,G-0174,false
T-2964,FP-03,BLOCK,G-0174,true
T-5615,,APPROVE,,false
T-6797,,APPROVE,,false
T-1831,,APPROVE,,false
T-4173,,APPROVE,,false
T-4087,,APPROVE,,false
T-7586,,APPROVE,,false
T-7636,,APPROVE,,false
T-6194,,APPROVE,,false
T-6444,,APPROVE,,false
T-5933,,APPROVE,G-0176,false
T-5245,,APPROVE,G-0177,false
T-1174,,APPROVE,,false
T-3246,,APPROVE,,false
T-4308,FP-02,ESCALATE_TO_HUMAN,,false
T-7645,,APPROVE,,false
T-2154,,APPROVE,,false
T-7964,,APPROVE,G-0175,false
T-1371,,APPROVE,,false
T-6587,,APPROVE,,false
T-4463,,APPROVE,,false
T-2256,,APPROVE,,false
T-4507,,APPROVE,,false
T-4436,,APPROVE,,false
T-1867,,APPROVE,,false
T-2182,,APPROVE,,false
T-3950,,APPROVE,,false
T-4482,,APPROVE,,false
T-6871,,APPROVE,,false
T-5934,,APPROVE,G-0176,false
T-7815,,APPROVE,,false
T-5246,,APPROVE,G-0177,false
T-2138,,APPROVE,,false
T-3253,,APPROVE,,false
T-4334,,APPROVE,,false
T-4335,,APPROVE,,false
T-3233,,APPROVE,,false
T-4224,,APPROVE,,false
T-4100,FP-07,ESCALATE_TO_HUMAN,,false
T-4362,,APPROVE,,false
T-3041,,APPROVE,,false
T-5966,,APPROVE,,false
T-1059,,APPROVE,,false
T-2734,,APPROVE,,false
T-1767,,APPROVE,,false
T-5819,,APPROVE,,false
T-3674,FP-05,ESCALATE_TO_HUMAN,G-0175;G-0178,true
T-2189,,APPROVE,,false
T-6379,,APPROVE,,false
T-2139,,APPROVE,,false
T-7090,,APPROVE,,false
T-5090,,APPROVE,,false
T-5430,,APPROVE,,false
T-7024,,APPROVE,,false
T-6949,,APPROVE,,false
T-6833,,APPROVE,G-0179,false
T-4008,,APPROVE,,false
T-5241,,APPROVE,,false
T-2684,,APPROVE,,false
T-6328,,APPROVE,,false
T-2195,,APPROVE,,false
T-6159,,APPROVE,,false
T-4271,,APPROVE,,false
T-1926,,APPROVE,,false
T-4852,,APPROVE,,false
T-5935,FP-11,BLOCK,G-0176,true
T-2366,,APPROVE,,false
T-5334,FP-06,CHALLENGE,,false
T-7223,,APPROVE,,false
T-5247,FP-11,BLOCK,G-0177,true
T-3956,,APPROVE,,false
T-3675,FP-05,ESCALATE_TO_HUMAN,G-0178,true
T-2043,,APPROVE,,false
T-3165,,APPROVE,,false
T-3392,,APPROVE,,false
T-4975,,APPROVE,,false
T-6914,,APPROVE,,false
T-2932,,APPROVE,,false
T-6178,,APPROVE,,false
T-1601,,APPROVE,,false
T-6033,,APPROVE,,false
T-2813,,APPROVE,,false
T-6834,FP-05,ESCALATE_TO_HUMAN,G-0179,true
T-4592,,APPROVE,,false
T-3408,,APPROVE,,false
T-3761,,APPROVE,,false
T-5977,,APPROVE,,false
T-4883,,APPROVE,,false
T-7614,,APPROVE,,false
T-3288,,APPROVE,,false
T-3075,,APPROVE,,false
T-3439,,APPROVE,,false
T-2269,,APPROVE,,false
T-2947,,APPROVE,,false
T-6740,,APPROVE,,false
T-2776,,APPROVE,,false
T-6303,,APPROVE,,false
T-6584,,APPROVE,G-0180,false
T-6585,,APPROVE,G-0180,false
T-6065,,APPROVE,,false
T-6586,FP-01;FP-04,BLOCK,G-0180,true
T-5726,,APPROVE,,false
T-6005,,APPROVE,,false
T-6006,,APPROVE,,false
T-7799,FP-08,ESCALATE_TO_HUMAN,,false
T-6507,,APPROVE,,false
T-6007,,APPROVE,,false
T-3138,,APPROVE,,false
T-6979,,APPROVE,,false
T-7891,,APPROVE,,false
T-5124,FP-06,CHALLENGE,,false
T-2188,,APPROVE,,false
T-4585,,APPROVE,,false
T-2450,,APPROVE,,false
T-7836,,APPROVE,,false
T-5038,,APPROVE,,false
T-4021,,APPROVE,,false
T-3557,,APPROVE,,false
T-4411,,APPROVE,,false
T-6989,,APPROVE,,false
T-6655,,APPROVE,,false
T-5088,,APPROVE,,false
T-5401,,APPROVE,,false
T-3690,,APPROVE,G-0181,false
T-7217,,APPROVE,,false
T-3691,,APPROVE,G-0181,false
T-7534,FP-06,CHALLENGE,,false
T-1861,,APPROVE,,false
T-6523,,APPROVE,,false
T-3692,FP-04,BLOCK,G-0181,true
T-4126,,APPROVE,,false
T-5022,,APPROVE,,false
T-4449,,APPROVE,,false
T-2063,,APPROVE,,false
T-6030,,APPROVE,,false
T-1435,,APPROVE,,false
T-4692,,APPROVE,,false
T-4260,,APPROVE,,false
T-4606,FP-09,BLOCK,,false
T-3926,FP-07,ESCALATE_TO_HUMAN,,false
T-3889,,APPROVE,G-0182,false
T-3890,,APPROVE,G-0182,false
T-3891,,APPROVE,G-0182,false
T-4698,,APPROVE,,false
T-3892,FP-03,BLOCK,G-0182,true
T-7440,,APPROVE,,false
T-1997,,APPROVE,,false
T-3147,,APPROVE,,false
T-5058,,APPROVE,,false
T-6519,,APPROVE,,false
T-6020,,APPROVE,,false
T-6676,,APPROVE,,false
T-3714,,APPROVE,,false
T-2007,,APPROVE,,false
T-3737,,APPROVE,,false
T-2215,,APPROVE,,false
T-7017,,APPROVE,,false
T-2939,,APPROVE,,false
T-2576,,APPROVE,,false
T-3470,,APPROVE,,false
T-3224,,APPROVE,,false
T-5286,,APPROVE,,false
T-1389,,APPROVE,,false
T-2907,,APPROVE,,false
T-7905,,APPROVE,,false
T-4047,,APPROVE,,false
T-1288,,APPROVE,,false
T-4479,,APPROVE,,false
T-7592,,APPROVE,,false
T-3363,,APPROVE,,false
T-4618,,APPROVE,,false
T-3140,,APPROVE,,false
T-5338,,APPROVE,,false
T-3597,,APPROVE,,false
T-6113,,APPROVE,,false
T-3855,,APPROVE,,false
T-2561,,APPROVE,,false
T-1864,,APPROVE,,false
T-4600,,APPROVE,,false
T-3520,,APPROVE,,false
T-6983,,APPROVE,,false
T-5648,,APPROVE,,false
T-1206,,APPROVE,,false
T-2978,,APPROVE,,false
T-3506,,APPROVE,,false
T-2736,,APPROVE,,false
T-1532,,APPROVE,,false
T-7183,,APPROVE,,false
T-2481,,APPROVE,,false
T-5544,,APPROVE,,false
T-1925,,APPROVE,,false
T-5967,,APPROVE,,false
T-6398,,APPROVE,,false
T-6700,,APPROVE,,false
T-2407,,APPROVE,,false
T-2070,,APPROVE,,false
T-1964,,APPROVE,,false
T-5718,,APPROVE,,false
T-1487,,APPROVE,,false
T-4267,,APPROVE,,false
T-4175,,APPROVE,,false
T-3563,,APPROVE,,false
T-4810,,APPROVE,,false
T-7672,,APPROVE,,false
T-4554,,APPROVE,,false
T-7156,,APPROVE,,false
T-7854,,APPROVE,,false
T-7900,,APPROVE,,false
T-6548,,APPROVE,,false
T-7898,,APPROVE,,false
T-1019,,APPROVE,,false
T-1046,,APPROVE,,false
T-6405,,APPROVE,,false
T-2979,,APPROVE,,false
T-5305,,APPROVE,,false
T-2912,,APPROVE,,false
T-1931,FP-07,ESCALATE_TO_HUMAN,,false
T-2658,,APPROVE,,false
T-7128,,APPROVE,,false
T-5345,,APPROVE,,false
T-1183,,APPROVE,,false
T-1095,,APPROVE,,false
T-2206,,APPROVE,,false
T-4471,,APPROVE,,false
T-2464,,APPROVE,,false
T-6391,,APPROVE,,false
T-5516,,APPROVE,,false
T-3795,,APPROVE,,false
T-3074,,APPROVE,,false
T-1228,,APPROVE,,false
T-5766,,APPROVE,,false
T-4526,FP-06,CHALLENGE,,false
T-5597,,APPROVE,,false
T-5825,FP-02,ESCALATE_TO_HUMAN,,false
T-4603,,APPROVE,,false
T-6812,,APPROVE,,false
T-1558,FP-01,CHALLENGE,,false
T-1261,,APPROVE,,false
T-6306,,APPROVE,,false
T-1914,,APPROVE,G-0183;G-0185,false
T-1572,FP-09,BLOCK,,false
T-6887,,APPROVE,,false
T-1037,,APPROVE,,false
T-1915,,APPROVE,G-0183;G-0185,false
T-4506,,APPROVE,,false
T-4474,FP-07,ESCALATE_TO_HUMAN,,false
T-3788,,APPROVE,,false
T-7472,,APPROVE,,false
T-4927,,APPROVE,G-0188,false
T-1513,,APPROVE,,false
T-7213,,APPROVE,,false
T-2492,,APPROVE,,false
T-3110,,APPROVE,,false
T-4605,,APPROVE,,false
T-1916,FP-11,BLOCK,G-0183;G-0185,true
T-4101,,APPROVE,,false
T-6066,,APPROVE,,false
T-7276,,APPROVE,,false
T-5091,,APPROVE,,false
T-1960,,APPROVE,,false
T-1165,FP-06,CHALLENGE,,false
T-1639,,APPROVE,,false
T-6641,,APPROVE,,false
T-1201,,APPROVE,G-0184,false
T-5883,,APPROVE,,false
T-1202,,APPROVE,G-0184,false
T-3601,,APPROVE,,false
T-3755,,APPROVE,G-0186,false
T-5069,,APPROVE,,false
T-1203,FP-04,BLOCK,G-0184,true
T-7473,,APPROVE,,false
T-4928,,APPROVE,G-0188,false
T-2701,FP-02,ESCALATE_TO_HUMAN,,false
T-3096,,APPROVE,,false
T-3340,,APPROVE,,false
T-3471,,APPROVE,,false
T-5005,FP-11,BLOCK,G-0185,true
T-5006,,APPROVE,,false
T-2916,,APPROVE,,false
T-2917,,APPROVE,,false
T-3370,,APPROVE,,false
T-6860,,APPROVE,,false
T-4639,,APPROVE,,false
T-5037,,APPROVE,,false
T-2048,,APPROVE,,false
T-1975,,APPROVE,,false
T-4817,,APPROVE,,false
T-3280,,APPROVE,,false
T-3756,FP-05,ESCALATE_TO_HUMAN,G-0186,true
